"name","method","fixweighting","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"polynomial (order 9)","polynomial",true,18,18,0.018700942456935935,0.05636151007210382,0.013436929500519914,0.04167467623193152,0.007439566325693585,0.017353928431324304,0.0704579611043396,0.01566653277082193,0.04470138453189184,0.008062140709150196
"polynomial (order 9)","polynomial",true,18,19,0.02633886557031805,0.06177510065392116,0.0239148468886386,0.058377143640206144,0.012478348612000527,0.022471454276216097,0.07494098267016783,0.025047900683021023,0.059767547630405406,0.012391059152671743
"polynomial (order 9)","polynomial",true,18,20,0.018701024434206726,0.05636174530130855,0.013437010473536322,0.04167480045696829,0.007439606775090356,0.017354008119546398,0.07045822689605247,0.015666625346722543,0.04470151643082003,0.008062184863379156
"polynomial (order 10)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 10)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 10)","polynomial",true,18,2,0.008496752431330407,0.06426112640992424,0.00725053931052846,0.03022250054987532,0.0038278938193465604,0.007635845504961402,0.07471022723149039,0.007148848475002199,0.029960586893108668,0.0036551224286296316
"polynomial (order 10)","polynomial",true,18,3,0.011008334570265522,0.045742908328492475,0.01066616469228794,0.03766951469138438,0.005391936447393724,0.011569239046772968,0.06541901626392578,0.013494620481322724,0.0427856449948393,0.006520357749512999
"polynomial (order 10)","polynomial",true,18,4,0.005487791955118096,0.042974803491430076,0.005001552311704324,0.025080737267447833,0.002577922487033044,0.006911013570108181,0.06184667112072915,0.00688795565614263,0.029382017421874986,0.003447401510663098
"polynomial (order 10)","polynomial",true,18,5,0.00854808945723038,0.045806214523037486,0.007762828442094604,0.03157282637107788,0.003992216259730836,0.009577954124983289,0.06602702200729671,0.010216386475602737,0.03637919670033285,0.005024419234823158
"polynomial (order 10)","polynomial",true,18,6,0.007341289495572312,0.04478389225907201,0.00623701906417421,0.028120532369245377,0.0032727909442344274,0.00847805944089818,0.06479187455112732,0.00823219194526659,0.03217960774265237,0.004147819754409006
"polynomial (order 10)","polynomial",true,18,7,0.008919334257342528,0.0463678582729175,0.008093414614126614,0.03216137756366733,0.004160042807003775,0.010067805995001487,0.06704573625200339,0.010645761041915903,0.036997940125628764,0.005241088477306448
"polynomial (order 10)","polynomial",true,18,8,0.007263678258003698,0.04484159309844012,0.006559836954108087,0.028873281114877216,0.003389310559023209,0.008615267314241332,0.06497472726637991,0.008661944833351714,0.03311524406189303,0.004328411013719342
"polynomial (order 10)","polynomial",true,18,9,0.009148400932381215,0.04664058529380154,0.008195671330383913,0.03235096874398659,0.00422805580290418,0.010270717397366198,0.06732290027591131,0.010756784549323066,0.03714613212059547,0.005307812245123588
"polynomial (order 10)","polynomial",true,18,10,0.0073726231900482185,0.04507298859612182,0.0066423572404047575,0.029058635744953765,0.003434214444585432,0.008722347517637816,0.06510932712997504,0.008762885062511251,0.03331013742702824,0.004379737278203615
"polynomial (order 10)","polynomial",true,18,11,0.009174904810716904,0.04670896505633464,0.008208106358233071,0.03237129190547799,0.0042360479824103715,0.010304440113909264,0.06737320437266646,0.010776585762195784,0.03717013103551786,0.0053192549258152515
"polynomial (order 10)","polynomial",true,18,12,0.007390209492236766,0.0451196515965654,0.006657360604190081,0.029091848506283175,0.0034420452431384225,0.008742274281127262,0.06513563865662082,0.008783159488450227,0.03334893010148314,0.0043897962833129925
"polynomial (order 10)","polynomial",true,18,13,0.009177942849320869,0.04672925833531194,0.008208884097172188,0.03237166806026844,0.004236708290485294,0.010310174458604176,0.06738257391015234,0.010779280629556364,0.03717223965487874,0.005320926947001739
"polynomial (order 10)","polynomial",true,18,14,0.007393250944764317,0.04512868598923342,0.006660173697070874,0.029098034025864826,0.0034434749098327766,0.008746144468582745,0.0651408261757057,0.008787280585044044,0.03335679292261364,0.004391812648049449
"polynomial (order 10)","polynomial",true,18,15,0.009178082043848207,0.04673318250485746,0.00820860429196163,0.03237080854041006,0.004236616678475425,0.01031110851302716,0.06738517860067499,0.010779475190528602,0.03717192944311459,0.005321102607990509
"polynomial (order 10)","polynomial",true,18,16,0.00739402069243421,0.04513305443379808,0.006660943198279595,0.02909970946845024,0.0034438573903533562,0.008747190156373878,0.0651423075758628,0.008788416137733922,0.03335894956676734,0.004392365252358654
"polynomial (order 10)","polynomial",true,18,17,0.009178025475840842,0.04673404744036492,0.008208463075121469,0.03237044978923571,0.004236555304663219,0.010311283297150845,0.06738535230070083,0.010779471790025677,0.03717175856230654,0.005321119312283746
"polynomial (order 10)","polynomial",true,18,18,0.007394096440209001,0.04513312720636542,0.006661028225222228,0.029099895447250036,0.0034438980209542547,0.008747318628705546,0.0651433096763854,0.008788576136117944,0.033359255015154105,0.004392440010620798
"polynomial (order 10)","polynomial",true,18,19,0.009178005772756561,0.046734207262944395,0.008208427646316603,0.03237035732816135,0.004236539226863131,0.010311312260341234,0.06738544877397419,0.010779450995596438,0.037171679056548695,0.005321114334501195
"polynomial (order 10)","polynomial",true,18,20,0.0073940517446941245,0.04513310460500706,0.006660990491615013,0.029099813869188453,0.0034438779998746615,0.008747298203277522,0.06514314032640481,0.008788560122753896,0.03335922552027789,0.00439243128895226
"polynomial (order 11)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 11)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 11)","polynomial",true,18,2,0.007405137032647889,0.059950252564513425,0.006308464682901809,0.028182895396719414,0.003333510427220836,0.006089356930102385,0.07140337583262321,0.005626790954084238,0.026559983112960577,0.0028898335171999045
"polynomial (order 11)","polynomial",true,18,3,0.0030286324773142323,0.033165030988726335,0.002975672871785456,0.019315808542972324,0.0014967353379004328,0.004202481566843034,0.05149413463659264,0.004375954257638076,0.023439745597526766,0.002159856716994045
"polynomial (order 11)","polynomial",true,18,4,0.00342325557121948,0.030870846564181775,0.003663545224489646,0.021464265858546005,0.0017926736392577265,0.005235948904848447,0.053848465222560045,0.005774764142604216,0.02698336059466755,0.002800281483153502
"polynomial (order 11)","polynomial",true,18,5,0.004134224383704564,0.033187435807148474,0.0045583954911143105,0.0239813171865362,0.002210608974536698,0.006098333980686862,0.05649242911919597,0.0069363673116619,0.029627824034369008,0.0033336731790238002
"polynomial (order 11)","polynomial",true,18,6,0.004717774915035288,0.03546453736146036,0.005262885517494555,0.025804918637080572,0.002543950863981317,0.006686194013180966,0.05767451480207342,0.0077559421258986926,0.031380135161972744,0.003707503833024657
"polynomial (order 11)","polynomial",true,18,7,0.005182050469771438,0.03660551570470047,0.005810225627559838,0.027148333261372438,0.0028050285256419932,0.0071105455200034424,0.05834462386992839,0.00836388063244067,0.032634066891690634,0.0039836005508929045
"polynomial (order 11)","polynomial",true,18,8,0.005561428756148051,0.03718268434416591,0.0062505157019229485,0.02819064037215458,0.003016246531187994,0.007439218083672821,0.058708641883721914,0.00884342851504411,0.03360131885456374,0.0042009916614304645
"polynomial (order 11)","polynomial",true,18,9,0.00587986205008166,0.03750690816870607,0.006617127555679277,0.02903705450293019,0.003192778346998014,0.0077067781126733655,0.058889970565461476,0.009239549521611842,0.034390270047694876,0.004380539745822127
"polynomial (order 11)","polynomial",true,18,10,0.006156134754016059,0.03771612074499322,0.0069365456396128546,0.029766728276737698,0.0033469560868908724,0.007934348602633338,0.058993287065039764,0.00958278412926169,0.035076877469754346,0.004536550868031856
"polynomial (order 11)","polynomial",true,18,11,0.006376679636115986,0.03785087236586127,0.00718610991413669,0.03032413183173396,0.0034681138348879995,0.008113692730850757,0.05904221453290852,0.009850341242435341,0.03560055333579888,0.0046583093270026465
"polynomial (order 11)","polynomial",true,18,12,0.0065549219145457464,0.03795222498538335,0.007386128170498804,0.030761242373666804,0.0035652927006297247,0.008258239438927029,0.05907241197181867,0.01006593914829546,0.03601388590501426,0.004756196321638643
"polynomial (order 11)","polynomial",true,18,13,0.00670198701644934,0.038029506300171836,0.007552059374071628,0.031120333912879997,0.003645824373600142,0.008377245651105687,0.05909035828303525,0.01024557829454298,0.036356811799577594,0.00483765664517113
"polynomial (order 11)","polynomial",true,18,14,0.006824027722796884,0.038088227432862866,0.007690411206830523,0.031417468383586646,0.0037129108911404976,0.008475459062953236,0.05912474891396477,0.010395619618772481,0.03664256147392673,0.004905616216008284
"polynomial (order 11)","polynomial",true,18,15,0.006925895120447235,0.038135066864518,0.007806395184194291,0.0316650910224663,0.003769106281549053,0.008556801191260486,0.059174887012181446,0.01052139818563721,0.03688190727723574,0.004962522624968729
"polynomial (order 11)","polynomial",true,18,16,0.007011668161943399,0.038172850142087295,0.007904465892848614,0.031873482507381576,0.0038165844239794375,0.008624748322597998,0.059214624452059966,0.010627672566268072,0.0370841641548231,0.0050105580712712615
"polynomial (order 11)","polynomial",true,18,17,0.007084415217260633,0.03820181338183076,0.0079879676294251,0.03205025632151478,0.0038569793355433717,0.008681874664820125,0.059245229172174715,0.01071802646811983,0.03725628632319088,0.005051360880115982
"polynomial (order 11)","polynomial",true,18,18,0.007146574815657375,0.03822536896837865,0.00805958206891475,0.03220141485979158,0.0038915986481839384,0.008730298749170109,0.0592700867025674,0.01079542233920745,0.03740393605377092,0.005086285115404046
"polynomial (order 11)","polynomial",true,18,19,0.007200341045177651,0.03824440447903176,0.008121680259091336,0.032332127157694034,0.003921604327290539,0.00877186680510369,0.059288941645532604,0.010862374731229375,0.03753183195091779,0.005116487866724523
"polynomial (order 11)","polynomial",true,18,20,0.007246829675422741,0.038261051679622265,0.008175573792196147,0.03244535775001905,0.0039476254287621,0.008807522258572203,0.05930594678718144,0.010920398544558544,0.03764290813909729,0.005142642041356771
"polynomial (order 12)","polynomial",true,18,0,38.42628155588056,1.7028466666666655,0.8233565481490471,0.37200257474190535,0.9773997192338197,27.14803010899984,1.6819848420276216,0.7979298156888064,0.3624109045508784,0.8824904286160683
"polynomial (order 12)","polynomial",true,18,1,0.07015545934646113,0.2076450815009896,0.04559387388998258,0.07684514654494086,0.026228331524002245,0.052304641823075225,0.1943217789724031,0.03848799328328084,0.07017461165624506,0.021263851856758866
"polynomial (order 12)","polynomial",true,18,2,0.007426884771858834,0.059868424977609004,0.006315598394423989,0.02820057276342237,0.0033394042091903324,0.006104703802719825,0.0713704351257844,0.005634700531837775,0.0265790906325986,0.0028950074168913945
"polynomial (order 12)","polynomial",true,18,3,0.003440214553440078,0.03360363224508704,0.0031711130138769757,0.019943285891185263,0.0016298812965771245,0.004488778649266525,0.052231011168269836,0.00462014872396992,0.024069885605147275,0.0022886553685944103
"polynomial (order 12)","polynomial",true,18,4,0.0039441999538224965,0.031601031600766535,0.003953723585811951,0.022301493239985842,0.0019757573884972763,0.005595571026385888,0.053148497398570325,0.0061419548917969295,0.027847382751291044,0.0029840344297588765
"polynomial (order 12)","polynomial",true,18,5,0.00470101316583159,0.03453224635303252,0.004920674104607113,0.025003454542772224,0.0024286542984834946,0.00647650280712893,0.05587075909803136,0.007365240652659756,0.03067489766969845,0.0035485502394283887
"polynomial (order 12)","polynomial",true,18,6,0.005301033985103358,0.036421298047644865,0.005685546963917222,0.027114040910975364,0.0027950685669685038,0.007056114634244606,0.056889872705812895,0.008214247241797938,0.03268968129800955,0.0039471493659643175
"polynomial (order 12)","polynomial",true,18,7,0.005765003468381693,0.03731712617507498,0.006293625834236992,0.028998977858158217,0.0031007245256918416,0.0074595676850243075,0.05730055771524862,0.008842246518135461,0.03444720329378208,0.004258588152957896
"polynomial (order 12)","polynomial",true,18,8,0.004896954352214924,0.037732184710893506,0.005186902229756426,0.025544331977669678,0.002545892489187449,0.006629791735553016,0.05720383413582736,0.007495264140499893,0.03074299042274836,0.00360656342813469
"polynomial (order 12)","polynomial",true,18,9,0.004900303434724771,0.037867712599288984,0.005252342004320265,0.025708728480360262,0.0025685208851987753,0.006831814036945688,0.05756572508904912,0.007742299978083023,0.03125217443896364,0.003722912064611118
"polynomial (order 12)","polynomial",true,18,10,0.004914962362359841,0.037870936082753937,0.00525093019856208,0.025703915295595094,0.0025704141881579914,0.006893807595876321,0.05772313649947041,0.007806481807281706,0.031380377436816084,0.0037546231937744486
"polynomial (order 12)","polynomial",true,18,11,0.004994968601444886,0.03793561984629318,0.005309968698284357,0.025848102685456613,0.0026033098723320844,0.006962917995606237,0.05776878349430211,0.007890049685269825,0.03155120241791166,0.003794147824848809
