"name","dataset","f_train","b","k","ib_chi2p","ib_emd","ib_chi2s","ib_h","ib_kl","oob_chi2p","oob_emd","oob_chi2s","oob_h","oob_kl"
"re-weighting fix","gaussian","appropriate",8,11,0.0024760615055002813,0.0232746113430294,0.0024889552091718246,0.017664778329631484,0.0012423732527358418,2.6666930754679647,0.0392077931416966,0.0026766624842554914,0.018663334419597874,0.001810772758881059
"re-weighting fix","gaussian","appropriate",8,12,0.0026363585645675256,0.02351568881087819,0.0026535132027864236,0.01824258596650348,0.0013239612381393516,2.6568270236558065,0.03953272713218333,0.0028434812981054203,0.019215902448038932,0.0018936946838433457
"re-weighting fix","gaussian","appropriate",8,13,0.0027895483243589657,0.023772013672665845,0.0028110686508809896,0.018779620681955836,0.0014020342222442902,2.6439989398906065,0.039823524786460944,0.003008952650982733,0.01974870701567921,0.001975597650076391
"re-weighting fix","gaussian","appropriate",8,14,0.002936230173094672,0.024017617633027104,0.0029622372726510167,0.019281245479101233,0.0014768974352178566,2.6300464224934013,0.04008669375330345,0.003172316813618492,0.02026105651999305,0.0020562843269981905
"re-weighting fix","gaussian","appropriate",8,15,0.0030770827598798098,0.02422729171392856,0.003107684274919773,0.019752225930593205,0.0015488857397979664,2.616024325424268,0.040320916413127524,0.003333320816874908,0.020753753557444538,0.002135741571755736
"re-weighting fix","gaussian","appropriate",8,16,0.0032125910003000225,0.02440652390363464,0.0032478936275344115,0.02019617157997337,0.0016182412366761078,2.602503110046845,0.040548698104767925,0.003491603436140919,0.021227123053427856,0.0022138485879765143
"re-weighting fix","gaussian","appropriate",8,17,0.003343420554222361,0.02456368337202702,0.003383499049978726,0.020616721909228947,0.001685285991231761,2.58978810933019,0.04082463351540055,0.0036472486037632213,0.02168268212633433,0.0022906886361170062
"re-weighting fix","gaussian","appropriate",8,18,0.003469917853596177,0.024742810572449724,0.003514833323534739,0.021016244918782862,0.0017501885151762562,2.5780191026213632,0.04107943506489915,0.0038002178306673694,0.022121420101421797,0.0023662611793032313
"re-weighting fix","gaussian","appropriate",8,19,0.0035924617088909884,0.024946349163303527,0.003642253044116066,0.021396940081584524,0.0018131306220815998,2.5672312181506496,0.041317604593381914,0.003950594864602859,0.0225445467830971,0.0024406176783899926
"re-weighting fix","gaussian","appropriate",8,20,0.003711532902882206,0.025185651834896256,0.0037662163682009525,0.021761092268377233,0.0018743449369830558,2.5574282727765634,0.041540015784413534,0.004098371735009186,0.02295289644174056,0.0025137592196599733
"original {\\sc Dsea}","gaussian","appropriate",9,0,2.267581279449118e6,1.7207066666666673,0.8157727598181049,0.37094157738279054,1.474284434262423,54.317983952599604,1.678702616980719,0.8070318273369106,0.3689857895695705,0.9901822600904456
"original {\\sc Dsea}","gaussian","appropriate",9,1,0.040652895695168625,0.016697965681345933,0.0006582223777912363,0.009160267736989422,0.0003730470295907255,0.0033013168629321696,0.062053794290890155,0.003216267156767888,0.020140898518787854,0.001622943455880229
"original {\\sc Dsea}","gaussian","appropriate",9,2,0.031771052940922716,0.17288398231362156,0.03758421050817012,0.06944596042682423,0.01790550065812051,0.03658232377888265,0.18946214841779016,0.04289287563899047,0.074181512922039,0.020484570598118788
"original {\\sc Dsea}","gaussian","appropriate",9,3,0.05718688056116419,0.22770354492525036,0.07140445980667377,0.09674937007641408,0.03364469448431623,0.06294873353988968,0.24428168434394681,0.07770636507394246,0.10088361108201821,0.036726781993437395
"original {\\sc Dsea}","gaussian","appropriate",9,4,0.07074424642732767,0.2479352387989207,0.09108667209246157,0.11011654805741214,0.04270803037987045,0.07716690594245189,0.2645133558096764,0.09790685223562572,0.11407525173418584,0.04607971978452498
"original {\\sc Dsea}","gaussian","appropriate",9,5,0.07848326006436457,0.2554853673275733,0.10317521346695482,0.1179193519221704,0.048252496886310836,0.08546609913801538,0.27206346961006744,0.11036588214712875,0.12181165153190092,0.051840797707577095
"original {\\sc Dsea}","gaussian","appropriate",9,6,0.08350098707172725,0.2578888097030916,0.11143907026783346,0.12321183282530954,0.05205475660771435,0.09098528028590798,0.2744669034215856,0.11893862460708532,0.12707770959904643,0.05582572747579174
"original {\\sc Dsea}","gaussian","appropriate",9,7,0.08720059836090704,0.25825388157165424,0.11769131832386989,0.12725314267675808,0.05496025044138413,0.09513946482045456,0.27469340947789017,0.12546476686333968,0.1311084381477462,0.05889275346562011
"original {\\sc Dsea}","gaussian","appropriate",9,8,0.09022061135589535,0.2578955807757631,0.12280182994550652,0.13059682599425682,0.05736832366233336,0.09857247883221905,0.2740076924803744,0.13082393180907412,0.13445315402984095,0.061447133746068
"original {\\sc Dsea}","gaussian","appropriate",9,9,0.09286020979717058,0.2571266311904127,0.12720658165400164,0.13351953104208145,0.05947703090791687,0.10158698294647214,0.2729776790938896,0.1354557388395695,0.137380054521471,0.06368879263681358
"original {\\sc Dsea}","gaussian","appropriate",9,10,0.09526304967128255,0.25622225391632397,0.13113105136956882,0.13615941932081635,0.06138603830663802,0.10433023650899433,0.27186015072954506,0.13958794808040478,0.14002361567781424,0.06571881130911525
"original {\\sc Dsea}","gaussian","appropriate",9,11,0.09749767858487847,0.2553083735858454,0.13469540597257645,0.13858613124978686,0.06314592220804612,0.10687350425916599,0.27077175219477506,0.14334201814075478,0.14245295686394807,0.06758883282627368
"original {\\sc Dsea}","gaussian","appropriate",9,12,0.09960077719167722,0.2544405674331012,0.1379713600283208,0.14084021479816244,0.06478555758985019,0.1092567682340837,0.26975904200513984,0.14679119847239241,0.14470855123085288,0.06932886146952409
"original {\\sc Dsea}","gaussian","appropriate",9,13,0.10159139645696141,0.25364299321033773,0.1410034884773718,0.14294657796841342,0.06632185038331047,0.11150174768707594,0.26884100010526746,0.14998141202861015,0.14681533026739788,0.07095670656386133
"original {\\sc Dsea}","gaussian","appropriate",9,14,0.1034810543977747,0.25292259382593546,0.14382243690145718,0.14492211906080912,0.06776591287033366,0.11362251639236405,0.2680221829223237,0.1529444476162015,0.14879022075930215,0.07248426521102498
"original {\\sc Dsea}","gaussian","appropriate",9,15,0.10527735157143144,0.25228036108086493,0.14645138367091956,0.1467795992168855,0.0691259078579914,0.1156291012966673,0.2672943476385196,0.15570486391719718,0.15064616758434204,0.07392053106423542
"original {\\sc Dsea}","gaussian","appropriate",9,16,0.10698670950876604,0.2517059357014852,0.1489088432864629,0.1485291544900642,0.07040840786357867,0.11753015946549104,0.2676860305542394,0.1582823244177745,0.15239343678151396,0.07527279202384254
"original {\\sc Dsea}","gaussian","appropriate",9,17,0.10861295265704987,0.2512003232052635,0.15120995633292444,0.15017923430701385,0.07161862530975276,0.1193310049810589,0.2682579124818164,0.16069282063744547,0.15404051715068884,0.07654675456272061
"original {\\sc Dsea}","gaussian","appropriate",9,18,0.11016244607287787,0.2507514963938856,0.15336958583021973,0.1517379583739136,0.07276225600817086,0.12104014670954093,0.26881428439263805,0.16295248350634234,0.1555957554802361,0.07774885631163438
"original {\\sc Dsea}","gaussian","appropriate",9,19,0.1116393079721582,0.2503566075766092,0.15539985916611138,0.15321209350022472,0.0738438372547935,0.12266310917359836,0.26935262479739036,0.16507425962470468,0.15706599323584702,0.07888410763583455
"original {\\sc Dsea}","gaussian","appropriate",9,20,0.11304602465475866,0.2500416638724857,0.15731022211998147,0.15460715278150564,0.07486684714888635,0.12420338379017619,0.27000704132556863,0.16706821226265406,0.1584567732786497,0.07995632922729451
"re-weighting fix","gaussian","appropriate",9,0,2.267581279449118e6,1.7207066666666673,0.8157727598181049,0.37094157738279054,1.474284434262423,54.317983952599604,1.678702616980719,0.8070318273369106,0.3689857895695705,0.9901822600904456
"re-weighting fix","gaussian","appropriate",9,1,39.622648889080224,0.23796087135498828,0.055920498068299594,0.08514840216946523,0.033565911906674885,0.09531210292303388,0.24161594335250947,0.05503937982041998,0.08473594304716885,0.032211935275179744
"re-weighting fix","gaussian","appropriate",9,2,0.1391390248357976,0.08690608201598443,0.009671319451576801,0.03490608639617417,0.005124686518532221,0.01289084139767485,0.1038971641739606,0.011016512798312112,0.03730461348624015,0.005794934743024647
"re-weighting fix","gaussian","appropriate",9,3,0.005573818787752433,0.04372194744411306,0.0034895437692422553,0.02091330516117881,0.0017906661029384566,0.0058800376514581395,0.07269479996000187,0.005568584072297331,0.026549073047981177,0.00284031518251738
"re-weighting fix","gaussian","appropriate",9,4,0.0027651291805464236,0.03332252969021961,0.002610508438880529,0.018081906824606146,0.0013239076137565647,0.005143235578572019,0.06869424818162959,0.005027763684119704,0.02529747671638097,0.0025408686468635653
"re-weighting fix","gaussian","appropriate",9,5,0.002750439551502943,0.03320520823140377,0.002663025568303041,0.01826472097405012,0.0013459475566367006,0.005355879550066493,0.0681044854646028,0.005286883823274205,0.02596368891953884,0.0026635150154014284
"re-weighting fix","gaussian","appropriate",9,6,0.002993948893202925,0.03422769578935783,0.002902892383718724,0.019070365959972337,0.0014666634206844467,0.005740406779438936,0.06837946852142361,0.005682744172518199,0.026918810186006344,0.0028597537906500793
"re-weighting fix","gaussian","appropriate",9,7,0.0032794894280194433,0.035368977517599716,0.0031737658900087545,0.019940237208756057,0.0016045103024597987,0.006146690079052448,0.06900842067945591,0.006087933657442111,0.02785573565486784,0.003062563224021924
"re-weighting fix","gaussian","appropriate",9,8,0.0035629195781843627,0.036421281217887846,0.0034390466990754792,0.02075686491408269,0.0017401179246178836,0.006541865270940638,0.06978114672373256,0.006476834790480477,0.02872169720273512,0.0032580350476360113
"re-weighting fix","gaussian","appropriate",9,9,0.003833345581002261,0.03733571528648733,0.0036905649993853387,0.02150286693296251,0.0018689643714872035,0.006918605517463765,0.0704588762484178,0.006845041476583789,0.029519155490451237,0.0034435281218506484
"re-weighting fix","gaussian","appropriate",9,10,0.004089498034180444,0.03811887073626077,0.003928217845446404,0.02218519160688009,0.0019908092357254336,0.0072768628894379645,0.07106024218863576,0.007193810869882795,0.03025599216525008,0.0036194572857939622
"re-weighting fix","gaussian","appropriate",9,11,0.004332805924151282,0.03878974801326057,0.004153911687971047,0.022814787012656233,0.002106528346469922,0.007618275400909382,0.07159437491702626,0.007525406950865477,0.03094101427300458,0.0037868531488410083
"re-weighting fix","gaussian","appropriate",9,12,0.0045650472539754735,0.03936892650620848,0.004369624270050516,0.023401160433968445,0.0022170781956772447,0.007944780437069738,0.07207851792941881,0.007842147648922389,0.03158209753386572,0.003946813814499753
"re-weighting fix","gaussian","appropriate",9,13,0.004788439026488613,0.03987630549055454,0.0045775751104438845,0.02395323962279983,0.002323568466411213,0.008258894145641507,0.07252169067750304,0.00814671964219641,0.03218701889994657,0.004100656258231129
"re-weighting fix","gaussian","appropriate",9,14,0.005004541118865352,0.04032533634722835,0.004779284132106807,0.024477185610366662,0.002426765982556888,0.008562080502587754,0.07292979590640405,0.008440696853452742,0.03276072588021296,0.004249150716725563
"re-weighting fix","gaussian","appropriate",9,15,0.005214621147050547,0.0407276518623799,0.004975937878673657,0.0249777030531738,0.0025272776322358766,0.008855749522200798,0.07331251093325748,0.008725552235888437,0.033307549686654954,0.004393024368587592
"re-weighting fix","gaussian","appropriate",9,16,0.005419771265730289,0.04109176482914247,0.005168549886148305,0.025458631408329574,0.002625623390297345,0.009141182701238324,0.0736710103527979,0.009002585993960525,0.03383115865422288,0.004532925018235467
"re-weighting fix","gaussian","appropriate",9,17,0.005620679262781035,0.041424418831880416,0.005357751109213028,0.025922556657661296,0.0027221282796034653,0.009419352486944397,0.07401570708294518,0.009272806093959191,0.03433442036945856,0.004669351250641989
"re-weighting fix","gaussian","appropriate",9,18,0.0058182092891951,0.04173151829082769,0.005544294379300888,0.026372141299968416,0.002817187231153265,0.009691320531113667,0.07434293173121533,0.00953721686768521,0.03481999954190732,0.004802814874442277
"re-weighting fix","gaussian","appropriate",9,19,0.006012543542438005,0.042016166247988644,0.0057283210360235025,0.026808418125562533,0.002910877763081389,0.009957342198986373,0.07466035495200861,0.009796103588756851,0.03528911246987105,0.004933453643141457
"re-weighting fix","gaussian","appropriate",9,20,0.0062042885132677535,0.04228270684947263,0.005910348238805002,0.027233201089048722,0.003003473243232581,0.0102183035843725,0.07496493536425404,0.010050285135678181,0.03574382798589511,0.005061687896020517
"original {\\sc Dsea}","gaussian","appropriate",10,0,122.84525049402214,1.7006666666666659,0.8017297218007743,0.3673097902951444,1.0078522883142405,2.2675830378234955e6,1.7077917536428024,0.8184305270397376,0.3726347709678746,1.49664032902845
"original {\\sc Dsea}","gaussian","appropriate",10,1,0.0008924243676346939,0.015379552496569885,0.0008576706500606988,0.010607044610435884,0.00043776255365450984,0.001777864182870867,0.04171724943363761,0.001722559194238866,0.014679868696686395,0.0008704477288292093
"original {\\sc Dsea}","gaussian","appropriate",10,2,0.03368559612550321,0.18103343144033332,0.03923590507087909,0.0708913121136742,0.018768723016618503,0.029208077989213422,0.1674125878158609,0.033910416173323334,0.0657342560203766,0.016219673994078247
"original {\\sc Dsea}","gaussian","appropriate",10,3,0.05948094610625678,0.23778588723144137,0.07292140376614978,0.09779299388536246,0.03454481731081198,0.05379572477315993,0.2238542287928167,0.06606257713485489,0.09280275694526888,0.03123614121211764
"original {\\sc Dsea}","gaussian","appropriate",10,4,0.0728723758078346,0.2595797371569184,0.0920405989106534,0.11079828844169144,0.04340852120351946,0.0670106377970917,0.24574627754751127,0.08489938156273222,0.1060800813548067,0.03994408306952606
"original {\\sc Dsea}","gaussian","appropriate",10,5,0.08013431018387832,0.26883746054983676,0.10352444614478787,0.11830393139363454,0.048681831267653436,0.07441276282830259,0.2547647242136093,0.09646877395435398,0.11383904712619436,0.045248318947267066
"original {\\sc Dsea}","gaussian","appropriate",10,6,0.08449580235983598,0.27312322000095046,0.11125084230733379,0.12338098002250893,0.0522062172237498,0.078997758880132,0.25842541949689973,0.10438439774938132,0.11913508797898494,0.04885822134213165
